amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb
pharmacy,,10.3771022,124.7490301,Pharmacy,pharmacy,8345673618,three sixty pharmacy,,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.9492329,120.7291661,Pharmacy,pharmacy,8355926420,Mercury Drug,,,Balayan-Balibago Road,,,,,,,,,,,,,,,Mo-Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0637792,120.7201720,Pharmacy,pharmacy,8359115076,N.L. Francisco Drugstore and General Merchandise,,,Jose Abad Santos Avenue,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0641697,120.7204261,Pharmacy,pharmacy,8359119187,MGGL Pharmacy,,,Jose Abad Santos Avenue,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0653948,120.7203598,Pharmacy,pharmacy,8359123465,Brillantes Pharmacy,,,Mexico - Arayat Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0638304,120.7201733,Pharmacy,pharmacy,8359124718,Capulong Drugstore,,,Jose Abad Santos Avenue,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Maribel Dayao,15.0662482,120.6998000,Pharmacy,pharmacy,8359188669,5510 General Merchandise,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Jean Pierre Mendoza,15.0655120,120.7198280,Pharmacy,pharmacy,8359198619,JPEGS Pharmacy and General Merchandise,,,Hizon Street,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,John Estraus Panglaqui,15.0535066,120.7120563,Pharmacy,pharmacy,8359238434,Botica Plus,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Healthy Options,15.0519632,120.7021611,Pharmacy,pharmacy,8359312565,Healthy Options,,,Jose Abad Santos Avenue,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Watsons,15.0519729,120.7019404,Pharmacy,pharmacy,8359312566,Watsons,,,Jose Abad Santos Avenue,,Watsons,Q7974785,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-20,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Kimberly Canlas,15.0726189,120.7202109,Pharmacy,pharmacy,8363138624,Complete Care Pharmacy,,,Mexico - Arayat Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-21,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Richelle Cunanan,15.0742169,120.7195809,Pharmacy,pharmacy,8363172899,Ellierich Pharmacy,,,Mexico - Arayat Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-21,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.6288954,121.0503305,Pharmacy,pharmacy,8363923171,Cameo,,,Ermin Garcia Street,,,,,pharmacy,,,,,,,,,,,,,,470956164192552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.1389102,120.6939366,Pharmacy,pharmacy,8365805204,PharmaPlus Drugstore,,,Arayat-Mexico Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-22,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.6366811,121.0527223,Pharmacy,pharmacy,8369807662,Ultra Medics,,,V. Luna Road,,,,,pharmacy,,,,,,,,,,,,,,4036355516451895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.6307504,121.0453362,Pharmacy,pharmacy,8370172924,TGP,,,Kamuning Road,,The Generics Pharmacy,Q61948677,,pharmacy,yes,no,,,,,,,,,,,,312703833780834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,16.6181175,120.3173654,Pharmacy,pharmacy,8373698141,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRJ Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,16.6188439,120.3170742,Pharmacy,pharmacy,8373710139,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,16.5899274,120.3196716,Pharmacy,pharmacy,8374348295,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Milkee Manaloto,15.1835060,120.6435577,Pharmacy,pharmacy,8382871095,Hacienda Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-27,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Richard Bognot,15.1805198,120.6272938,Pharmacy,pharmacy,8382882088,Prime Med Drugstore,,,Magalang-Angeles Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-27,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.1787460,120.6253103,Pharmacy,pharmacy,8382890588,Francor Pharmacy,,,Magalang-Angeles Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-27,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.1756521,120.6478962,Pharmacy,pharmacy,8397416718,Pharmamed Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Nelzon Carreon,15.1768688,120.6460371,Pharmacy,pharmacy,8397416729,Nelzon Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Diane Roque,15.1767904,120.6459275,Pharmacy,pharmacy,8397416730,V-Sure Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,The Generics Pharmacy,15.1760903,120.6476079,Pharmacy,pharmacy,8397416739,The Generics Pharmacy,,,,,,,,psychotherapist;pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Dr. Blessie Tayao-Yu of,15.1791365,120.6440324,Pharmacy,pharmacy,8397416741,Victa Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.3282452,123.9426537,Pharmacy,pharmacy,8398746660,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.3287644,123.9416800,Pharmacy,pharmacy,8398746667,TGP,,,A. del Rosario Street,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.7537434,121.0699065,Pharmacy,pharmacy,8401076744,South Star Drug,Batangas City,4200,Manuela Pastor Avenue,,South Star Drug,Q7568544,en:South Star Drug,pharmacy,yes,,,,,,,,,Mo-Su 06:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pallocan West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,7.0749134,125.7086520,Pharmacy,pharmacy,8401367917,1126 Pharmacy,,8119,Datu Taganiug Street,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,eleven26pharmacy@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,7.0134116,125.7418405,Pharmacy,pharmacy,8401368017,Bio-generics Pharmacy,,,National Highway,,,,,pharmacy,,,,,,,,,,Mo-Su 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.7602630,121.0731708,Pharmacy,pharmacy,8410512412,TGP,Batangas City,,National Highway,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gulod Labac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Maria Sylvia S. Narciso,14.9978017,120.6144266,Pharmacy,pharmacy,8433833855,SRD Drugstore,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,powered_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,The Generics Pharmacy,14.9972884,120.6147444,Pharmacy,pharmacy,8433838786,The Generics Pharmacy,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Nico Aquino,14.9973454,120.6151360,Pharmacy,pharmacy,8433902437,AQM Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Mylene Tantangco,14.9973233,120.6150898,Pharmacy,pharmacy,8433902439,Pat Drugstore,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Marlita Manalo,15.0100686,120.5935845,Pharmacy,pharmacy,8436460551,Vine Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Rom Nico,15.0219803,120.5747416,Pharmacy,pharmacy,8436466351,Hypersaver Drugstore and Merchandise,,,San Basilio - Dila-Dila Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,powered_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.6751642,120.9835002,Pharmacy,pharmacy,8436481318,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Marianne Carreon,15.0216147,120.5746283,Pharmacy,pharmacy,8436569749,Smack Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,18.5634535,121.2301489,Pharmacy,pharmacy,8451427481,Descalzo Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.5859313,121.0882931,Pharmacy,pharmacy,8451918667,Watsons,,,C. Raymundo Avenue,,Watsons,Q7974785,en:Watsons,pharmacy,,,,,,,,,,,,,,162225719190692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Mae Ann P. Giron,15.0193723,120.8640115,Pharmacy,pharmacy,8455843350,Jamesmel Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Ma. Edna M. Herrera,15.0190575,120.8580107,Pharmacy,pharmacy,8455859505,Seven M's Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Mariane G. Batu,15.0184895,120.8508432,Pharmacy,pharmacy,8455871561,Ayana's Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,16.5293501,120.3299533,Pharmacy,pharmacy,8456297896,Good Neighbor's Pharmacy,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,16.5310288,120.3918097,Pharmacy,pharmacy,8456355977,New Naguilian Drug,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,Alyana Marimar Genese I. Cruz,15.0167115,120.8720277,Pharmacy,pharmacy,8459845368,Glory to God Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-25,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
