amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Infrastructure,index_right,adm4_psgc,adm4_en,geo_level,len_crs,area_crs,len_km,area_km2
pharmacy,,15.1756521,120.6478962,Pharmacy,pharmacy,8397416718,Pharmamed Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,7,10,0,0,7563.0,305413021.0,Pandacaqui,Bgy,10818.0,3491878.0,10.0,3.0
pharmacy,Nelzon Carreon,15.1768688,120.6460371,Pharmacy,pharmacy,8397416729,Nelzon Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,7,11,0,0,7563.0,305413021.0,Pandacaqui,Bgy,10818.0,3491878.0,10.0,3.0
pharmacy,Diane Roque,15.1767904,120.6459275,Pharmacy,pharmacy,8397416730,V-Sure Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,7,11,0,0,7563.0,305413021.0,Pandacaqui,Bgy,10818.0,3491878.0,10.0,3.0
pharmacy,The Generics Pharmacy,15.1760903,120.6476079,Pharmacy,pharmacy,8397416739,The Generics Pharmacy,,,,,,,,psychotherapist;pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,7,10,0,0,7563.0,305413021.0,Pandacaqui,Bgy,10818.0,3491878.0,10.0,3.0
pharmacy,Dr. Blessie Tayao-Yu of,15.1791365,120.6440324,Pharmacy,pharmacy,8397416741,Victa Drugstore,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-26,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,7,11,0,0,7563.0,305413021.0,Pandacaqui,Bgy,10818.0,3491878.0,10.0,3.0
pharmacy,,10.3282452,123.9426537,Pharmacy,pharmacy,8398746660,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,16,0,8,12,108,1,1,23183.0,731300010.0,Centro,Bgy,2844.0,317251.0,2.0,0.0
pharmacy,,10.3287644,123.9416800,Pharmacy,pharmacy,8398746667,TGP,,,A. del Rosario Street,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,15,0,8,13,110,1,1,23183.0,731300010.0,Centro,Bgy,2844.0,317251.0,2.0,0.0
pharmacy,,13.7537434,121.0699065,Pharmacy,pharmacy,8401076744,South Star Drug,Batangas City,4200,Manuela Pastor Avenue,,South Star Drug,Q7568544,en:South Star Drug,pharmacy,yes,,,,,,,,,Mo-Su 06:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pallocan West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49,4,1,11,72,135,0,4,8830.0,401005051.0,Pallocan Kanluran,Bgy,5607.0,1473220.0,5.0,1.0
pharmacy,,7.0749134,125.7086520,Pharmacy,pharmacy,8401367917,1126 Pharmacy,,8119,Datu Taganiug Street,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,eleven26pharmacy@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,0,1,0,7,0,0,31633.0,1102317028.0,Peñaplata,Bgy,15375.0,6857231.0,15.0,6.0
pharmacy,,7.0134116,125.7418405,Pharmacy,pharmacy,8401368017,Bio-generics Pharmacy,,,National Highway,,,,,pharmacy,,,,,,,,,,Mo-Su 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,31607.0,1102317002.0,Anonang,Bgy,7512.0,3718723.0,7.0,3.0
pharmacy,,13.7602630,121.0731708,Pharmacy,pharmacy,8410512412,TGP,Batangas City,,National Highway,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gulod Labac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,4,1,11,71,125,0,3,8808.0,401005029.0,Gulod Labak,Bgy,3265.0,604533.0,3.0,0.0
pharmacy,Maria Sylvia S. Narciso,14.9978017,120.6144266,Pharmacy,pharmacy,8433833855,SRD Drugstore,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,powered_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,6,24,0,3,7720.0,305420009.0,San Vicente,Bgy,1672.0,151363.0,1.0,0.0
pharmacy,The Generics Pharmacy,14.9972884,120.6147444,Pharmacy,pharmacy,8433838786,The Generics Pharmacy,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,6,24,0,3,7720.0,305420009.0,San Vicente,Bgy,1672.0,151363.0,1.0,0.0
pharmacy,Nico Aquino,14.9973454,120.6151360,Pharmacy,pharmacy,8433902437,AQM Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,6,24,0,3,7720.0,305420009.0,San Vicente,Bgy,1672.0,151363.0,1.0,0.0
pharmacy,Mylene Tantangco,14.9973233,120.6150898,Pharmacy,pharmacy,8433902439,Pat Drugstore,,,Provincial Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-17,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,6,24,0,3,7720.0,305420009.0,San Vicente,Bgy,1672.0,151363.0,1.0,0.0
pharmacy,Marlita Manalo,15.0100686,120.5935845,Pharmacy,pharmacy,8436460551,Vine Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,0,7712.0,305420001.0,Becuran,Bgy,8358.0,2762287.0,8.0,2.0
pharmacy,Rom Nico,15.0219803,120.5747416,Pharmacy,pharmacy,8436466351,Hypersaver Drugstore and Merchandise,,,San Basilio - Dila-Dila Road,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,powered_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,1,3,0,0,7713.0,305420002.0,Dila-dila,Bgy,9760.0,4772214.0,9.0,4.0
pharmacy,,14.6751642,120.9835002,Pharmacy,pharmacy,8436481318,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,16,2,25,17,123,0,5,35451.0,1381600019.0,Marulas,Bgy,8800.0,2502490.0,8.0,2.0
pharmacy,Marianne Carreon,15.0216147,120.5746283,Pharmacy,pharmacy,8436569749,Smack Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,,,,,,,,Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,1,3,0,0,7713.0,305420002.0,Dila-dila,Bgy,9760.0,4772214.0,9.0,4.0
pharmacy,,18.5634535,121.2301489,Pharmacy,pharmacy,8451427481,Descalzo Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,3,2,1,28,0,1,3912.0,201522004.0,Centro II,Bgy,9183.0,4357595.0,9.0,4.0
pharmacy,,14.5859313,121.0882931,Pharmacy,pharmacy,8451918667,Watsons,,,C. Raymundo Avenue,,Watsons,Q7974785,en:Watsons,pharmacy,,,,,,,,,,,,,,162225719190692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,9,3,13,18,155,0,24,35218.0,1381200017.0,Rosario,Bgy,11233.0,2594786.0,11.0,2.0
pharmacy,Mae Ann P. Giron,15.0193723,120.8640115,Pharmacy,pharmacy,8455843350,Jamesmel Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,7305.0,305405009.0,Dalayap,Bgy,7581.0,1725924.0,7.0,1.0
pharmacy,Ma. Edna M. Herrera,15.0190575,120.8580107,Pharmacy,pharmacy,8455859505,Seven M's Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,water_works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,7328.0,305405034.0,Tenejero,Bgy,9359.0,2933305.0,9.0,2.0
pharmacy,Mariane G. Batu,15.0184895,120.8508432,Pharmacy,pharmacy,8455871561,Ayana's Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,7327.0,305405033.0,Talang,Bgy,13380.0,5461114.0,13.0,5.0
pharmacy,,16.5293501,120.3299533,Pharmacy,pharmacy,8456297896,Good Neighbor's Pharmacy,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,0,2,1,16,0,0,1539.0,103307014.0,Central East,Bgy,4135.0,889254.0,4.0,0.0
pharmacy,,16.5310288,120.3918097,Pharmacy,pharmacy,8456355977,New Naguilian Drug,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,1,3,8,0,0,1663.0,103311030.0,Ortiz,Bgy,4619.0,818081.0,4.0,0.0
pharmacy,Alyana Marimar Genese I. Cruz,15.0167115,120.8720277,Pharmacy,pharmacy,8459845368,Glory to God Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-25,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,1,4,1,0,0,7313.0,305405017.0,Mangga,Bgy,7526.0,2810750.0,7.0,2.0
pharmacy,,16.3272291,120.3661578,Pharmacy,pharmacy,8460249063,CL Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJ's Bikehouse and Accessories - Agoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,1,1,26,0,0,1354.0,103301028.0,San Marcos,Bgy,2530.0,200670.0,2.0,0.0
pharmacy,,15.9321519,120.3463875,Pharmacy,pharmacy,8460411719,Mercury Drug,,,,,Mercury Drug,Q6818610,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,3,0,2,9,42,0,14,2843.0,105532076.0,Roxas Boulevard,Bgy,3915.0,651091.0,3.0,0.0
pharmacy,,14.5573167,121.0853888,Pharmacy,pharmacy,8477813498,TGP,,,Urbano Velasco Avenue,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,1733211930184576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,25,3,44,16,73,0,26,35216.0,1381200015.0,Pinagbuhatan,Bgy,10854.0,3546569.0,10.0,3.0
pharmacy,Abigail Sediarin,15.0222666,120.8848690,Pharmacy,pharmacy,8477841838,Farmacia Tres Marias,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-01,,,,,,,,,Candaba,,,,,,,commercial,,,,,,,,,,,,metal,,,,,,,,,,,,,,no,<50,private,PDC PhilAWARE,powered_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cement,,,,1,concrete,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,4,3,1,0,0,7322.0,305405027.0,Pulong Palazan,Bgy,5506.0,1475015.0,5.0,1.0
pharmacy,Lourdes Sharmaine Santiago,15.0198360,120.8865870,Pharmacy,pharmacy,8477860127,Milrosa Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-01,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,4,3,1,0,0,7322.0,305405027.0,Pulong Palazan,Bgy,5506.0,1475015.0,5.0,1.0
pharmacy,Editha Taruc,15.0195698,120.8869595,Pharmacy,pharmacy,8477884679,Querobeena's Drugstore and General Merchandise,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-01,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,4,3,1,0,0,7322.0,305405027.0,Pulong Palazan,Bgy,5506.0,1475015.0,5.0,1.0
pharmacy,,14.4223880,121.4450509,Pharmacy,pharmacy,8477938637,Generika,,,,,Generika,Q62564876,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,13,2,10,8,80,0,5,11232.0,403429020.0,G. Redor,Bgy,1131.0,58722.0,1.0,0.0
pharmacy,,14.4225114,121.4448642,Pharmacy,pharmacy,8477938641,Rafael & Gabriel Drugstore,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,13,2,10,8,80,0,5,11232.0,403429020.0,G. Redor,Bgy,1131.0,58722.0,1.0,0.0
pharmacy,,14.5620639,121.0895397,Pharmacy,pharmacy,8478942644,Sacred Heart of Jesus Pharmacy,,,M. H. del Pilar Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,20,1,42,15,89,0,28,35216.0,1381200015.0,Pinagbuhatan,Bgy,10854.0,3546569.0,10.0,3.0
pharmacy,,14.5627649,121.0894284,Pharmacy,pharmacy,8478942647,Farmacia Liza,,,San Agustin Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,44,20,2,41,16,87,0,28,35215.0,1381200014.0,Palatiw,Bgy,3147.0,303897.0,3.0,0.0
pharmacy,,15.0921412,120.8284233,Pharmacy,pharmacy,8481316215,TRC Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-02,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,7,1,0,0,7324.0,305405029.0,San Agustin,Bgy,17954.0,13205728.0,17.0,13.0
pharmacy,,15.0922972,120.8281752,Pharmacy,pharmacy,8481316216,Atencio Drug Store,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-02,,,,,,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,7,1,0,0,7324.0,305405029.0,San Agustin,Bgy,17954.0,13205728.0,17.0,13.0
pharmacy,Gordon Mines,15.0319832,120.8813298,Pharmacy,pharmacy,8484537400,TGP,,,,,The Generics Pharmacy,Q61948677,,pharmacy,yes,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-03,,,,,The Generics Pharmacy,,,,Candaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<50,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,2,3,1,0,0,7299.0,305405001.0,Bahay Pare,Bgy,11377.0,4741236.0,11.0,4.0
pharmacy,Maria Lourdes Olchandra,15.0321923,120.8814415,Pharmacy,pharmacy,8484537401,Olchi Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,PDC PhilAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,2,3,1,0,0,7299.0,305405001.0,Bahay Pare,Bgy,11377.0,4741236.0,11.0,4.0
